store_name,year,month,product_category,gm
6,Last year,9,Fee collection,6144.444444444444
6,Last year,9,"Food, Tobacco and Others",21119.44444444444
6,Last year,9,Newspaper,39393.61481481481
6,Last year,9,Sazka,76643.51851851851
6,Last year,9,PUDO,790.7407407407406
6,Last year,10,Fee collection,6924.074074074074
6,Last year,10,"Food, Tobacco and Others",20060.399999999998
6,Last year,10,Newspaper,47518.592592592584
6,Last year,10,Sazka,96602.59259259258
6,Last year,10,PUDO,985.1851851851851
6,Last year,11,Fee collection,7042.592592592592
6,Last year,11,"Food, Tobacco and Others",20430.985185185185
6,Last year,11,Newspaper,43506.19259259259
6,Last year,11,Sazka,98987.4074074074
6,Last year,11,PUDO,1711.111111111111
6,Last year,12,Fee collection,8004.259259259259
6,Last year,12,"Food, Tobacco and Others",30725.348148148147
6,Last year,12,Newspaper,59110.17777777777
6,Last year,12,Sazka,112625.37037037036
6,Last year,12,PUDO,2657.4074074074074
6,This year,1,Fee collection,7634.62962962963
6,This year,1,"Food, Tobacco and Others",17927.614814814813
6,This year,1,Newspaper,45981.288888888885
6,This year,1,Sazka,86598.7037037037
6,This year,1,PUDO,959.2592592592592
6,This year,2,Fee collection,6955.555555555555
6,This year,2,"Food, Tobacco and Others",20165.985185185185
6,This year,2,Newspaper,41192.56296296296
6,This year,2,Sazka,91956.66666666666
6,This year,2,PUDO,816.6666666666666
6,This year,3,Fee collection,8407.407407407407
6,This year,3,"Food, Tobacco and Others",22950.977777777774
6,This year,3,Newspaper,44539.44444444444
6,This year,3,Sazka,105160.55555555555
6,This year,3,PUDO,1050
6,This year,4,Fee collection,8492.592592592591
6,This year,4,"Food, Tobacco and Others",22418.28148148148
6,This year,4,Newspaper,46058.962962962956
6,This year,4,Sazka,108090.37037037036
6,This year,4,PUDO,583.3333333333333
6,This year,5,Fee collection,7830.555555555555
6,This year,5,"Food, Tobacco and Others",24554.7037037037
6,This year,5,Newspaper,39067.93333333333
6,This year,5,Sazka,79018.51851851851
6,This year,5,PUDO,751.8518518518517
6,This year,6,Fee collection,8188.888888888889
6,This year,6,"Food, Tobacco and Others",27887.118518518517
6,This year,6,Newspaper,41391.933333333334
6,This year,6,Sazka,82531.11111111111
6,This year,6,PUDO,661.1111111111111
6,This year,7,Fee collection,8533.333333333332
6,This year,7,"Food, Tobacco and Others",26295.459259259253
6,This year,7,Newspaper,42986.22222222222
6,This year,7,Sazka,83349.8148148148
6,This year,7,PUDO,635.1851851851851
6,This year,8,Fee collection,9486.111111111111
6,This year,8,"Food, Tobacco and Others",31616.688888888886
6,This year,8,Newspaper,42047.34074074074
6,This year,8,Sazka,90322.77777777777
6,This year,8,PUDO,868.5185185185185
6,This year,9,Fee collection,8887.037037037036
6,This year,9,"Food, Tobacco and Others",24140.014814814815
6,This year,9,Newspaper,39209.43703703704
6,This year,9,Sazka,94745.74074074073
6,This year,9,PUDO,790.7407407407406
6,This year,10,Fee collection,8895.37037037037
6,This year,10,"Food, Tobacco and Others",24173.148148148146
6,This year,10,Newspaper,43493.59259259259
6,This year,10,Sazka,95179.25925925924
6,This year,10,PUDO,725.9259259259259
6,This year,11,Fee collection,9573.148148148148
6,This year,11,"Food, Tobacco and Others",20606.377777777776
6,This year,11,Newspaper,36593.874074074076
6,This year,11,Sazka,98053.14814814815
6,This year,11,PUDO,1620.3703703703702
6,This year,12,Fee collection,10701.85185185185
6,This year,12,"Food, Tobacco and Others",33539.64444444444
6,This year,12,Newspaper,58864.71111111111
6,This year,12,Sazka,129403.14814814815
6,This year,12,PUDO,2605.555555555555
7,Last year,1,Fee collection,5103.7037037037035
7,Last year,1,"Food, Tobacco and Others",50444.00740740741
7,Last year,1,Newspaper,93252.59999999999
7,Last year,1,Sazka,225564.25925925924
7,Last year,1,PUDO,6637.0370370370365
7,Last year,2,Fee collection,4314.814814814815
7,Last year,2,"Food, Tobacco and Others",52564.72592592592
7,Last year,2,Newspaper,83072.26666666666
7,Last year,2,Sazka,247388.70370370368
7,Last year,2,PUDO,7168.518518518518
7,Last year,3,Fee collection,4312.962962962963
7,Last year,3,"Food, Tobacco and Others",58432.666666666664
7,Last year,3,Newspaper,94183.9111111111
7,Last year,3,Sazka,218677.59259259258
7,Last year,3,PUDO,7272.222222222222
7,Last year,4,Fee collection,4350
7,Last year,4,"Food, Tobacco and Others",59562.91851851852
7,Last year,4,Newspaper,92522.37037037036
7,Last year,4,Sazka,232170.9259259259
7,Last year,4,PUDO,6714.814814814815
7,Last year,5,Fee collection,17507.407407407405
7,Last year,5,"Food, Tobacco and Others",77766.35555555555
7,Last year,5,Newspaper,85399.27407407406
7,Last year,5,Sazka,210112.22222222222
7,Last year,5,PUDO,2125.9259259259256
7,Last year,6,Fee collection,20562.96296296296
7,Last year,6,"Food, Tobacco and Others",76471.22962962963
7,Last year,6,Newspaper,87330.54814814814
7,Last year,6,Sazka,257927.4074074074
7,Last year,6,PUDO,6559.259259259259
7,Last year,7,Fee collection,21340.74074074074
7,Last year,7,"Food, Tobacco and Others",62328.03703703704
7,Last year,7,Newspaper,92888.39259259259
7,Last year,7,Sazka,214438.14814814815
7,Last year,7,PUDO,6235.185185185185
7,Last year,8,Fee collection,19212.962962962964
7,Last year,8,"Food, Tobacco and Others",72521.2
7,Last year,8,Newspaper,83963.85925925925
7,Last year,8,Sazka,211890.37037037036
7,Last year,8,PUDO,6170.3703703703695
7,Last year,9,Fee collection,20835.185185185182
7,Last year,9,"Food, Tobacco and Others",68207.7925925926
7,Last year,9,Newspaper,89201.1037037037
7,Last year,9,Sazka,226712.96296296295
7,Last year,9,PUDO,6999.999999999999
7,Last year,10,Fee collection,20662.96296296296
7,Last year,10,"Food, Tobacco and Others",67110.08888888889
7,Last year,10,Newspaper,103226.19999999998
7,Last year,10,Sazka,241786.1111111111
7,Last year,10,PUDO,7440.74074074074
7,Last year,11,Fee collection,20640.74074074074
7,Last year,11,"Food, Tobacco and Others",69624.75555555554
7,Last year,11,Newspaper,98893.45925925924
7,Last year,11,Sazka,246120.37037037036
7,Last year,11,PUDO,9022.22222222222
7,Last year,12,Fee collection,24207.407407407405
7,Last year,12,"Food, Tobacco and Others",87907.22962962963
7,Last year,12,Newspaper,120333.83703703702
7,Last year,12,Sazka,265635.55555555556
7,Last year,12,PUDO,8088.888888888889
7,This year,1,Fee collection,23040.74074074074
7,This year,1,"Food, Tobacco and Others",57386.911111111105
7,This year,1,Newspaper,96304.18518518517
7,This year,1,Sazka,290412.9629629629
7,This year,1,PUDO,4627.777777777777
7,This year,2,Fee collection,19568.51851851852
7,This year,2,"Food, Tobacco and Others",66073.8
7,This year,2,Newspaper,82591.08148148148
7,This year,2,Sazka,308818.14814814815
7,This year,2,PUDO,5457.407407407407
7,This year,3,Fee collection,23181.48148148148
7,This year,3,"Food, Tobacco and Others",73449.55555555555
7,This year,3,Newspaper,96750.68148148146
7,This year,3,Sazka,354683.8888888889
7,This year,3,PUDO,6442.592592592592
7,This year,4,Fee collection,21562.96296296296
7,This year,4,"Food, Tobacco and Others",86063.6888888889
7,This year,4,Newspaper,99341.92592592593
7,This year,4,Sazka,341023.7037037037
7,This year,4,PUDO,5677.777777777777
7,This year,5,Fee collection,21930.555555555555
7,This year,5,"Food, Tobacco and Others",90235.14814814815
7,This year,5,Newspaper,87284.45185185186
7,This year,5,Sazka,260989.44444444444
7,This year,5,PUDO,5950
7,This year,6,Fee collection,22278.7037037037
7,This year,6,"Food, Tobacco and Others",87766.39259259259
7,This year,6,Newspaper,80530.38518518518
7,This year,6,Sazka,189670
7,This year,6,PUDO,5379.62962962963
7,This year,7,Fee collection,24383.333333333332
7,This year,7,"Food, Tobacco and Others",86036.18518518518
7,This year,7,Newspaper,91732.45925925925
7,This year,7,Sazka,200843.70370370368
7,This year,7,PUDO,5262.962962962963
7,This year,8,Fee collection,24776.85185185185
7,This year,8,"Food, Tobacco and Others",94864.54814814814
7,This year,8,Newspaper,79664.6148148148
7,This year,8,Sazka,210223.3333333333
7,This year,8,PUDO,4861.11111111111
7,This year,9,Fee collection,24755.555555555555
7,This year,9,"Food, Tobacco and Others",81341.45925925925
7,This year,9,Newspaper,87068.12592592592
7,This year,9,Sazka,226720.74074074073
7,This year,9,PUDO,5716.666666666666
7,This year,10,Fee collection,25677.777777777777
7,This year,10,"Food, Tobacco and Others",79760.08888888887
7,This year,10,Newspaper,97604.37037037036
7,This year,10,Sazka,228582.77777777775
7,This year,10,PUDO,5885.185185185185
7,This year,11,Fee collection,27011.11111111111
7,This year,11,"Food, Tobacco and Others",81769.41481481481
7,This year,11,Newspaper,101718.24444444443
7,This year,11,Sazka,216016.66666666666
7,This year,11,PUDO,8153.7037037037035
7,This year,12,Fee collection,27427.777777777777
7,This year,12,"Food, Tobacco and Others",107617.42962962962
7,This year,12,Newspaper,117055.76296296295
7,This year,12,Sazka,255619.99999999997
7,This year,12,PUDO,5275.925925925925
8,Last year,1,Fee collection,8624.074074074073
8,Last year,1,"Food, Tobacco and Others",47752.57037037037
8,Last year,1,Newspaper,57175.11851851851
8,Last year,1,Sazka,195457.03703703702
8,Last year,1,PUDO,2112.962962962963
8,Last year,2,Fee collection,8216.666666666666
8,Last year,2,"Food, Tobacco and Others",38389.6
8,Last year,2,Newspaper,54253.629629629635
8,Last year,2,Sazka,198430.37037037036
8,Last year,2,PUDO,1555.5555555555554
8,Last year,3,Fee collection,7731.481481481481
8,Last year,3,"Food, Tobacco and Others",56656.688888888886
8,Last year,3,Newspaper,62089.48148148148
8,Last year,3,Sazka,188269.44444444444
8,Last year,3,PUDO,1957.4074074074074
8,Last year,4,Fee collection,8509.25925925926
8,Last year,4,"Food, Tobacco and Others",53986.13333333333
8,Last year,4,Newspaper,70440.48148148147
8,Last year,4,Sazka,207655.74074074073
8,Last year,4,PUDO,1633.3333333333333
8,Last year,5,Fee collection,28918.51851851852
8,Last year,5,"Food, Tobacco and Others",64113.59259259259
8,Last year,5,Newspaper,61601.08888888889
8,Last year,5,Sazka,179057.22222222222
8,Last year,5,PUDO,2359.259259259259
8,Last year,6,Fee collection,35270.370370370365
8,Last year,6,"Food, Tobacco and Others",72844.07407407407
8,Last year,6,Newspaper,58438.59259259259
8,Last year,6,Sazka,211511.66666666666
8,Last year,6,PUDO,1555.5555555555554
8,Last year,7,Fee collection,34868.51851851852
8,Last year,7,"Food, Tobacco and Others",63676.36296296296
8,Last year,7,Newspaper,65234.71111111111
8,Last year,7,Sazka,210297.03703703702
8,Last year,7,PUDO,1438.8888888888887
8,Last year,8,Fee collection,35529.62962962963
8,Last year,8,"Food, Tobacco and Others",61098.25925925925
8,Last year,8,Newspaper,60489.85185185185
8,Last year,8,Sazka,203139.8148148148
8,Last year,8,PUDO,1581.4814814814813
8,Last year,9,Fee collection,33937.03703703704
8,Last year,9,"Food, Tobacco and Others",64549.16296296295
8,Last year,9,Newspaper,63613.77037037037
8,Last year,9,Sazka,199749.44444444444
8,Last year,9,PUDO,1762.9629629629628
8,Last year,10,Fee collection,37603.7037037037
8,Last year,10,"Food, Tobacco and Others",61153.148148148146
8,Last year,10,Newspaper,77790.06666666667
8,Last year,10,Sazka,213584.07407407407
8,Last year,10,PUDO,1412.9629629629628
8,Last year,11,Fee collection,38607.4074074074
8,Last year,11,"Food, Tobacco and Others",59390.76296296296
8,Last year,11,Newspaper,69316.17777777778
8,Last year,11,Sazka,228717.22222222222
8,Last year,11,PUDO,2631.4814814814813
8,Last year,12,Fee collection,41696.48148148148
8,Last year,12,"Food, Tobacco and Others",75229.70370370371
8,Last year,12,Newspaper,84479.11111111111
8,Last year,12,Sazka,279059.6296296296
8,Last year,12,PUDO,4251.851851851851
8,This year,1,Fee collection,39259.07407407407
8,This year,1,"Food, Tobacco and Others",50572.251851851855
8,This year,1,Newspaper,61074.533333333326
8,This year,1,Sazka,190483.51851851854
8,This year,1,PUDO,2320.3703703703704
8,This year,2,Fee collection,35133.33333333333
8,This year,2,"Food, Tobacco and Others",46414.79259259259
8,This year,2,Newspaper,52385.096296296295
8,This year,2,Sazka,203918.14814814815
8,This year,2,PUDO,1918.5185185185185
8,This year,3,Fee collection,40433.33333333333
8,This year,3,"Food, Tobacco and Others",51341.76296296297
8,This year,3,Newspaper,62394.83703703703
8,This year,3,Sazka,211574.07407407407
8,This year,3,PUDO,1788.8888888888887
8,This year,4,Fee collection,39556.48148148148
8,This year,4,"Food, Tobacco and Others",55913.207407407404
8,This year,4,Newspaper,69053.96296296295
8,This year,4,Sazka,225632.77777777775
8,This year,4,PUDO,1542.5925925925924
8,This year,5,Fee collection,37220.370370370365
8,This year,5,"Food, Tobacco and Others",68796
8,This year,5,Newspaper,61831.051851851844
8,This year,5,Sazka,199712.96296296295
8,This year,5,PUDO,1866.6666666666665
8,This year,6,Fee collection,39278.7037037037
8,This year,6,"Food, Tobacco and Others",76872.79999999999
8,This year,6,Newspaper,61082.777777777774
8,This year,6,Sazka,194170.37037037036
8,This year,6,PUDO,1361.111111111111
8,This year,7,Fee collection,40956.48148148148
8,This year,7,"Food, Tobacco and Others",79539.51851851851
8,This year,7,Newspaper,68080.23703703703
8,This year,7,Sazka,199373.70370370368
8,This year,7,PUDO,1555.5555555555554
8,This year,8,Fee collection,41577.777777777774
8,This year,8,"Food, Tobacco and Others",85238.91851851852
8,This year,8,Newspaper,61938.592592592584
8,This year,8,Sazka,225343.14814814815
8,This year,8,PUDO,1620.3703703703702
8,This year,9,Fee collection,41357.4074074074
8,This year,9,"Food, Tobacco and Others",68212.15555555555
8,This year,9,Newspaper,59783.05925925926
8,This year,9,Sazka,225742.59259259258
8,This year,9,PUDO,1827.7777777777776
8,This year,10,Fee collection,44890.74074074074
8,This year,10,"Food, Tobacco and Others",58613.18518518518
8,This year,10,Newspaper,77387.02222222222
8,This year,10,Sazka,228447.77777777775
8,This year,10,PUDO,1996.296296296296
8,This year,11,Fee collection,41634.259259259255
8,This year,11,"Food, Tobacco and Others",58658.125925925924
8,This year,11,Newspaper,62977.288888888885
8,This year,11,Sazka,205846.1111111111
8,This year,11,PUDO,2100
8,This year,12,Fee collection,52538.88888888888
8,This year,12,"Food, Tobacco and Others",79702.4074074074
8,This year,12,Newspaper,83131.94814814813
8,This year,12,Sazka,261537.96296296295
8,This year,12,PUDO,3150
9,Last year,1,Fee collection,3785.1851851851848
9,Last year,1,"Food, Tobacco and Others",13690.096296296297
9,Last year,1,Newspaper,31928.088888888884
9,Last year,1,Sazka,55995.92592592592
9,Last year,1,PUDO,1996.296296296296
9,Last year,2,Fee collection,3492.592592592592
9,Last year,2,"Food, Tobacco and Others",12472.896296296296
9,Last year,2,Newspaper,32170.911111111105
9,Last year,2,Sazka,59329.99999999999
9,Last year,2,PUDO,1866.6666666666665
9,Last year,3,Fee collection,3429.6296296296296
9,Last year,3,"Food, Tobacco and Others",19332.874074074072
9,Last year,3,Newspaper,35459.511111111104
9,Last year,3,Sazka,81020.55555555555
9,Last year,3,PUDO,2385.185185185185
9,Last year,4,Fee collection,3385.1851851851848
9,Last year,4,"Food, Tobacco and Others",18429.63703703704
9,Last year,4,Newspaper,32207.777777777777
9,Last year,4,Sazka,65045.74074074074
9,Last year,4,PUDO,2294.4444444444443
9,Last year,5,Fee collection,4675.925925925925
9,Last year,5,"Food, Tobacco and Others",22444.044444444444
9,Last year,5,Newspaper,30413.807407407407
9,Last year,5,Sazka,57827.962962962956
9,Last year,5,PUDO,2812.9629629629626
9,Last year,6,Fee collection,6153.7037037037035
9,Last year,6,"Food, Tobacco and Others",19535.77037037037
9,Last year,6,Newspaper,29982.037037037036
9,Last year,6,Sazka,61930.555555555555
9,Last year,6,PUDO,2100
9,Last year,7,Fee collection,5953.7037037037035
9,Last year,7,"Food, Tobacco and Others",19274.71111111111
9,Last year,7,Newspaper,33037.45925925926
9,Last year,7,Sazka,53928.7037037037
9,Last year,7,PUDO,1672.2222222222222
9,Last year,8,Fee collection,6529.62962962963
9,Last year,8,"Food, Tobacco and Others",22671.9037037037
9,Last year,8,Newspaper,28871.21481481481
9,Last year,8,Sazka,59651.481481481474
9,Last year,8,PUDO,1918.5185185185185
9,Last year,9,Fee collection,6890.74074074074
9,Last year,9,"Food, Tobacco and Others",22018.93333333333
9,Last year,9,Newspaper,29844.059259259255
9,Last year,9,Sazka,57935.92592592592
9,Last year,9,PUDO,2398.148148148148
9,Last year,10,Fee collection,7322.222222222222
9,Last year,10,"Food, Tobacco and Others",24423.39259259259
9,Last year,10,Newspaper,35100.17777777778
9,Last year,10,Sazka,67476.66666666666
9,Last year,10,PUDO,2514.814814814815
9,Last year,11,Fee collection,8109.259259259259
9,Last year,11,"Food, Tobacco and Others",20399.548148148147
9,Last year,11,Newspaper,30195.511111111104
9,Last year,11,Sazka,76112.4074074074
9,Last year,11,PUDO,2735.185185185185
9,Last year,12,Fee collection,8759.62962962963
9,Last year,12,"Food, Tobacco and Others",31560.148148148142
9,Last year,12,Newspaper,48296.940740740734
9,Last year,12,Sazka,97241.48148148147
9,Last year,12,PUDO,5522.222222222222
9,This year,1,Fee collection,7894.074074074074
